Format Version,1.24,Take Name,Take 2024-02-14 04.49.57 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-02-14 04.49.57.671 PM,Capture Start Frame,718672,Total Frames in Take,4534,Total Exported Frames,4534,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001,Rigid Body 001
,ID,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E,B2996CA1CAF011EEDE8D34655A50118E
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
253,2.108333,0.005728,0.920254,-0.376302,-0.107217,-168.791916,-485.120758,-1233.303589
254,2.116667,0.005855,0.920286,-0.376192,-0.107324,-168.981567,-484.950439,-1233.420288
255,2.125000,0.005733,0.920545,-0.375700,-0.106836,-168.243408,-484.427979,-1234.199097
256,2.133333,0.004747,0.920227,-0.376217,-0.107803,-168.994873,-485.135590,-1233.215820
257,2.141667,0.006216,0.920124,-0.376595,-0.107288,-169.112885,-485.329315,-1232.979614
258,2.150000,0.005617,0.920318,-0.376110,-0.107352,-168.901627,-484.903412,-1233.489990
259,2.158333,0.005579,0.920357,-0.376013,-0.107359,-168.878403,-484.789246,-1233.612305
260,2.166667,0.005680,0.920240,-0.376294,-0.107378,-168.989090,-485.110107,-1233.229248
261,2.175000,0.005757,0.920281,-0.376190,-0.107382,-169.013000,-484.963776,-1233.385498
262,2.183333,0.004749,0.920206,-0.376267,-0.107805,-169.045059,-485.203461,-1233.075684
263,2.191667,0.005352,0.920294,-0.376128,-0.107506,-168.945236,-484.959503,-1233.415039
264,2.200000,0.005564,0.920516,-0.375737,-0.106965,-168.375076,-484.525299,-1234.022095
265,2.208333,0.006103,0.920217,-0.376387,-0.107219,-168.957260,-485.137634,-1233.253418
266,2.216667,0.005892,0.920172,-0.376463,-0.107355,-169.016739,-485.244629,-1233.123535
267,2.225000,0.005881,0.920165,-0.376462,-0.107421,-169.091309,-485.246857,-1233.115112
268,2.233333,0.005515,0.920225,-0.376245,-0.107677,-169.227036,-485.017609,-1233.273804
269,2.241667,0.005440,0.920181,-0.376392,-0.107549,-169.041992,-485.236145,-1233.115112
270,2.250000,0.004830,0.920277,-0.376135,-0.107657,-168.878555,-485.050964,-1233.323853
271,2.258333,0.005985,0.920492,-0.375777,-0.107008,-168.636673,-484.493622,-1233.998535
272,2.266667,0.005364,0.920481,-0.375742,-0.107259,-168.702362,-484.570984,-1233.841187
273,2.275000,0.005306,0.920449,-0.375825,-0.107242,-168.636444,-484.675720,-1233.774902
274,2.283333,0.005482,0.920329,-0.376091,-0.107334,-168.837204,-484.948730,-1233.445068
275,2.291667,0.005887,0.920262,-0.376286,-0.107204,-168.844391,-485.072784,-1233.340454
276,2.300000,0.005764,0.920357,-0.376034,-0.107276,-168.919662,-484.818787,-1233.545166
277,2.308333,0.005797,0.920320,-0.376136,-0.107237,-168.867065,-484.938324,-1233.457031
278,2.316667,0.006050,0.920399,-0.375989,-0.107058,-168.777420,-484.740387,-1233.685791
279,2.325000,0.005263,0.920194,-0.376348,-0.107600,-169.036179,-485.238739,-1233.105103
280,2.333333,0.005681,0.920416,-0.375933,-0.107129,-168.683807,-484.758606,-1233.703125
281,2.341667,0.005795,0.920220,-0.376308,-0.107485,-169.154739,-485.097534,-1233.195801
282,2.350000,0.004643,0.920335,-0.375960,-0.107774,-168.911026,-484.895386,-1233.486206
283,2.358333,0.005645,0.920349,-0.376068,-0.107235,-168.778336,-484.888885,-1233.536987
284,2.366667,0.005580,0.920320,-0.376132,-0.107259,-168.755539,-484.970673,-1233.481934
285,2.375000,0.005715,0.920247,-0.376268,-0.107401,-168.969269,-485.068451,-1233.340454
286,2.383333,0.005442,0.920343,-0.376053,-0.107347,-168.802032,-484.905853,-1233.523560
287,2.391667,0.005871,0.920541,-0.375718,-0.106795,-168.274933,-484.469147,-1234.157471
288,2.400000,0.005389,0.920422,-0.375858,-0.107356,-168.839508,-484.686523,-1233.677612
289,2.408333,0.006171,0.920331,-0.376101,-0.107245,-169.078476,-484.799988,-1233.508179
290,2.416667,0.005817,0.920307,-0.376159,-0.107270,-168.891556,-484.922974,-1233.431519
291,2.425000,0.005497,0.920287,-0.376161,-0.107451,-168.977661,-484.978912,-1233.335571
292,2.433333,0.005498,0.920383,-0.375928,-0.107436,-168.949524,-484.694977,-1233.612183
293,2.441667,0.005917,0.920470,-0.375868,-0.106879,-168.381531,-484.592194,-1233.958130
294,2.450000,0.005826,0.920530,-0.375752,-0.106776,-168.239609,-484.507812,-1234.074585
295,2.458333,0.004808,0.920727,-0.375190,-0.107101,-168.198593,-484.048187,-1234.487671
296,2.466667,0.005318,0.920657,-0.375367,-0.107060,-168.373108,-484.159912,-1234.366455
297,2.475000,0.004726,0.920446,-0.375774,-0.107475,-168.647110,-484.745636,-1233.685913
298,2.483333,0.006071,0.920404,-0.375978,-0.107057,-168.739212,-484.719360,-1233.738037
299,2.491667,0.006041,0.920444,-0.375910,-0.106948,-168.613556,-484.675110,-1233.831421
300,2.500000,0.005702,0.920390,-0.375993,-0.107143,-168.721985,-484.818115,-1233.609741
301,2.508333,0.005797,0.920300,-0.376140,-0.107394,-169.085083,-484.924866,-1233.383545
302,2.516667,0.005802,0.920404,-0.375926,-0.107248,-168.901505,-484.697662,-1233.676025
303,2.525000,0.005666,0.920555,-0.375588,-0.107143,-168.715500,-484.354950,-1234.071777
304,2.533333,0.005442,0.920411,-0.375881,-0.107369,-168.881989,-484.689178,-1233.643066
305,2.541667,0.004979,0.920381,-0.375870,-0.107681,-169.050278,-484.759705,-1233.499756
306,2.550000,0.004908,0.920299,-0.376095,-0.107600,-168.843613,-485.018311,-1233.339355
307,2.558333,0.005600,0.920360,-0.375996,-0.107391,-168.937027,-484.769470,-1233.559814
308,2.566667,0.005770,0.920217,-0.376341,-0.107404,-169.022766,-485.131134,-1233.181885
309,2.575000,0.005100,0.920263,-0.376187,-0.107583,-168.902557,-485.080414,-1233.298218
310,2.583333,0.006197,0.920330,-0.376128,-0.107158,-168.949341,-484.856567,-1233.524292
311,2.591667,0.004968,0.920332,-0.376017,-0.107588,-168.858200,-484.940399,-1233.451660
312,2.600000,0.006185,0.920253,-0.376287,-0.107259,-169.062622,-485.024689,-1233.335693
313,2.608333,0.006330,0.920277,-0.376230,-0.107241,-169.100739,-484.937561,-1233.427002
314,2.616667,0.006033,0.920347,-0.376042,-0.107315,-169.053772,-484.758759,-1233.588867
315,2.625000,0.004565,0.920290,-0.376017,-0.107965,-169.131149,-484.961823,-1233.336182
316,2.633333,0.004883,0.920504,-0.375664,-0.107360,-168.455338,-484.563446,-1234.012817
317,2.641667,0.005239,0.920134,-0.376413,-0.107884,-169.306076,-485.264008,-1233.013672
318,2.650000,0.006156,0.920253,-0.376203,-0.107556,-169.390076,-484.890503,-1233.380127
319,2.658333,0.006299,0.920343,-0.376091,-0.107165,-168.911331,-484.757660,-1233.691406
320,2.666667,0.005842,0.920277,-0.376113,-0.107680,-169.378006,-484.840088,-1233.432007
321,2.675000,0.004688,0.920285,-0.376018,-0.108004,-169.220657,-484.971283,-1233.335449
322,2.683333,0.004343,0.920307,-0.375923,-0.108157,-169.207870,-484.902344,-1233.434448
323,2.691667,0.005345,0.920193,-0.376215,-0.108066,-169.597824,-485.023010,-1233.206665
324,2.700000,0.005059,0.920331,-0.375953,-0.107816,-169.181946,-484.862000,-1233.500366
325,2.708333,0.005426,0.920234,-0.376148,-0.107948,-169.527252,-484.971710,-1233.287720
326,2.716667,0.005295,0.920224,-0.376178,-0.107933,-169.454880,-485.051849,-1233.211670
327,2.725000,0.005904,0.920278,-0.376108,-0.107687,-169.447464,-484.850464,-1233.432129
328,2.733333,0.005698,0.920355,-0.375898,-0.107774,-169.450195,-484.642883,-1233.644165
329,2.741667,0.004601,0.920414,-0.375666,-0.108126,-169.364090,-484.582886,-1233.677490
330,2.750000,0.005877,0.920258,-0.376100,-0.107887,-169.668854,-484.819183,-1233.385376
331,2.758333,0.005628,0.920309,-0.375980,-0.107879,-169.525787,-484.739838,-1233.509399
332,2.766667,0.005872,0.920270,-0.376066,-0.107905,-169.689560,-484.788055,-1233.403442
333,2.775000,0.006068,0.920188,-0.376287,-0.107818,-169.656830,-485.024689,-1233.217285
334,2.783333,0.005933,0.920302,-0.376018,-0.107792,-169.586624,-484.749878,-1233.506836
335,2.791667,0.005805,0.920098,-0.376466,-0.107980,-169.697311,-485.239502,-1232.997192
336,2.800000,0.005969,0.920194,-0.376270,-0.107831,-169.598633,-484.999146,-1233.305054
337,2.808333,0.004768,0.920074,-0.376412,-0.108425,-169.716919,-485.350281,-1232.893921
338,2.816667,0.005372,0.920157,-0.376267,-0.108192,-169.773376,-485.068207,-1233.134644
339,2.825000,0.005681,0.920101,-0.376419,-0.108126,-169.815598,-485.171509,-1233.050659
340,2.833333,0.005962,0.920056,-0.376534,-0.108095,-169.958420,-485.254333,-1232.881592
341,2.841667,0.005046,0.920146,-0.376268,-0.108300,-169.745941,-485.119415,-1233.052979
342,2.850000,0.005670,0.920151,-0.376276,-0.108198,-169.953690,-485.013214,-1233.086792
343,2.858333,0.005549,0.920266,-0.376023,-0.108103,-169.721344,-484.743835,-1233.465942
344,2.866667,0.004484,0.920312,-0.375801,-0.108529,-169.716827,-484.676666,-1233.527100
345,2.875000,0.004717,0.920748,-0.374894,-0.107959,-169.104065,-483.649658,-1234.782959
346,2.883333,0.003444,0.920962,-0.374243,-0.108439,-169.093338,-483.165771,-1235.272461
347,2.891667,0.003678,0.920760,-0.374595,-0.108928,-169.865875,-483.484589,-1234.718994
348,2.900000,0.002829,0.920902,-0.374192,-0.109143,-169.679962,-483.190033,-1235.120972
349,2.908333,0.002461,0.921143,-0.373670,-0.108908,-169.167908,-482.701263,-1235.790283
350,2.916667,0.002192,0.921042,-0.373848,-0.109157,-169.423080,-482.956055,-1235.401245
351,2.925000,0.002040,0.920915,-0.374083,-0.109420,-169.665955,-483.215302,-1235.055176
352,2.933333,0.003487,0.921291,-0.373483,-0.108266,-168.898682,-482.318726,-1236.245850
353,2.941667,0.003469,0.920923,-0.374246,-0.108758,-169.575409,-483.151672,-1235.140381
354,2.950000,0.003550,0.921042,-0.374007,-0.108574,-169.313416,-482.869659,-1235.525146
355,2.958333,0.003657,0.920984,-0.374150,-0.108564,-169.350708,-482.996399,-1235.372437
356,2.966667,0.003745,0.920905,-0.374351,-0.108539,-169.346695,-483.192444,-1235.182007
357,2.975000,0.004177,0.920514,-0.375213,-0.108860,-170.008820,-484.059265,-1234.073608
358,2.983333,0.004663,0.920454,-0.375376,-0.108795,-170.170319,-484.138672,-1233.937134
359,2.991667,0.004812,0.920579,-0.375153,-0.108494,-169.819183,-483.881927,-1234.341919
360,3.000000,0.004735,0.920745,-0.374849,-0.108143,-169.334152,-483.591949,-1234.792236
361,3.008333,0.004711,0.920762,-0.374806,-0.108151,-169.318771,-483.552643,-1234.857910
362,3.016667,0.004778,0.920590,-0.375114,-0.108542,-169.932343,-483.870453,-1234.300903
363,3.025000,0.003931,0.920629,-0.374956,-0.108792,-169.831726,-483.843536,-1234.322021
364,3.033333,0.003822,0.920530,-0.375103,-0.109117,-170.185303,-483.999786,-1234.052490
365,3.041667,0.004057,0.920552,-0.375119,-0.108876,-169.997055,-483.975494,-1234.143921
366,3.050000,0.003639,0.920720,-0.374684,-0.108969,-169.933990,-483.581512,-1234.520386
367,3.058333,0.003077,0.920772,-0.374564,-0.108957,-169.554077,-483.529633,-1234.712280
368,3.066667,0.003848,0.920619,-0.374961,-0.108862,-169.842087,-483.825134,-1234.337280
369,3.075000,0.004005,0.920756,-0.374735,-0.108470,-169.349579,-483.550232,-1234.805786
370,3.083333,0.004498,0.920580,-0.375113,-0.108641,-169.911957,-483.894714,-1234.245239
371,3.091667,0.004017,0.920791,-0.374639,-0.108508,-169.422806,-483.445953,-1234.885376
372,3.100000,0.003412,0.920963,-0.374282,-0.108297,-168.893234,-483.214020,-1235.248657
373,3.108333,0.004319,0.920496,-0.375256,-0.108866,-170.109528,-484.082336,-1233.983643
374,3.116667,0.003634,0.920486,-0.375166,-0.109281,-170.225571,-484.080139,-1233.960571
375,3.125000,0.004717,0.920578,-0.375101,-0.108687,-169.994827,-483.803406,-1234.320801
376,3.133333,0.004201,0.920622,-0.374915,-0.108981,-170.117035,-483.680115,-1234.348022
377,3.141667,0.004788,0.920540,-0.375105,-0.108991,-170.450867,-483.768433,-1234.080566
378,3.150000,0.005679,0.920779,-0.374685,-0.108375,-170.230576,-483.222046,-1234.607178
379,3.158333,0.005731,0.920606,-0.374922,-0.109022,-171.079544,-483.369476,-1234.099121
380,3.166667,0.005898,0.920460,-0.375249,-0.109119,-171.357803,-483.682343,-1233.556396
381,3.175000,0.005577,0.920591,-0.374909,-0.109198,-171.213181,-483.335052,-1233.984131
382,3.183333,0.005166,0.920841,-0.374362,-0.108988,-170.762177,-482.834930,-1234.616089
383,3.191667,0.005397,0.920574,-0.374932,-0.109271,-171.229904,-483.403961,-1233.904053
384,3.200000,0.005948,0.920569,-0.375020,-0.108984,-171.139709,-483.404358,-1233.932007
385,3.208333,0.006229,0.920404,-0.375360,-0.109190,-171.566345,-483.718597,-1233.477905
386,3.216667,0.006406,0.920430,-0.375329,-0.109064,-171.550552,-483.703644,-1233.479736
387,3.225000,0.006562,0.920481,-0.375232,-0.108959,-171.515610,-483.578613,-1233.614014
388,3.233333,0.006272,0.920410,-0.375378,-0.109079,-171.489120,-483.780731,-1233.424194
389,3.241667,0.006287,0.920346,-0.375516,-0.109138,-171.520554,-483.908295,-1233.337646
390,3.250000,0.006486,0.920252,-0.375734,-0.109173,-171.685501,-484.108490,-1233.064453
391,3.258333,0.006809,0.920215,-0.375845,-0.109078,-171.726334,-484.178955,-1232.982300
392,3.266667,0.006558,0.920429,-0.375391,-0.108859,-171.379333,-483.780945,-1233.468384
393,3.275000,0.006943,0.920657,-0.374927,-0.108499,-171.179535,-483.244598,-1234.041382
394,3.283333,0.006750,0.920458,-0.375312,-0.108867,-171.498001,-483.637512,-1233.540405
395,3.291667,0.006690,0.920534,-0.375149,-0.108794,-171.384964,-483.469421,-1233.735718
396,3.300000,0.006693,0.920442,-0.375351,-0.108876,-171.491837,-483.688599,-1233.472656
397,3.308333,0.006288,0.920414,-0.375380,-0.109038,-171.406311,-483.745087,-1233.509155
398,3.316667,0.006231,0.920411,-0.375386,-0.109040,-171.434311,-483.783234,-1233.397339
399,3.325000,0.006765,0.920518,-0.375197,-0.108758,-171.366699,-483.507416,-1233.697876
400,3.333333,0.006181,0.920300,-0.375592,-0.109271,-171.640396,-483.980591,-1233.167358
401,3.341667,0.006238,0.920368,-0.375485,-0.109059,-171.442932,-483.897705,-1233.294922
402,3.350000,0.006670,0.920458,-0.375335,-0.108798,-171.324890,-483.664246,-1233.600464
403,3.358333,0.006579,0.920418,-0.375437,-0.108784,-171.234467,-483.802917,-1233.519287
404,3.366667,0.006224,0.920336,-0.375528,-0.109191,-171.539688,-483.903137,-1233.316528
405,3.375000,0.006725,0.920362,-0.375543,-0.108884,-171.440048,-483.874115,-1233.369141
406,3.383333,0.006811,0.920293,-0.375650,-0.109097,-171.809387,-483.971985,-1233.106567
407,3.391667,0.006466,0.920203,-0.375825,-0.109274,-171.840652,-484.208832,-1232.867432
408,3.400000,0.006512,0.920301,-0.375649,-0.109045,-171.555618,-484.017700,-1233.180054
409,3.408333,0.007457,0.920271,-0.375767,-0.108837,-171.815582,-483.989899,-1233.117432
410,3.416667,0.006600,0.920328,-0.375589,-0.109025,-171.626343,-483.947144,-1233.175659
411,3.425000,0.006638,0.920567,-0.375107,-0.108658,-171.156952,-483.447632,-1233.879761
412,3.433333,0.006688,0.920514,-0.375201,-0.108778,-171.358582,-483.530670,-1233.701172
413,3.441667,0.006385,0.920572,-0.375071,-0.108756,-171.105835,-483.420471,-1233.937744
414,3.450000,0.006656,0.920580,-0.375081,-0.108636,-171.155884,-483.415955,-1233.865967
415,3.458333,0.007548,0.920485,-0.375325,-0.108546,-171.496735,-483.532593,-1233.681641
416,3.466667,0.006905,0.920549,-0.375132,-0.108714,-171.413620,-483.451782,-1233.744385
417,3.475000,0.006443,0.920456,-0.375276,-0.109025,-171.513992,-483.644226,-1233.542603
418,3.483333,0.006373,0.920612,-0.374959,-0.108810,-171.244659,-483.361328,-1233.914062
419,3.491667,0.006470,0.920571,-0.375044,-0.108854,-171.363342,-483.445618,-1233.784424
420,3.500000,0.006101,0.920653,-0.374864,-0.108800,-171.063477,-483.289276,-1234.053467
421,3.508333,0.006433,0.920658,-0.374859,-0.108760,-171.221817,-483.245117,-1234.027954
422,3.516667,0.006143,0.920707,-0.374772,-0.108664,-170.950317,-483.213867,-1234.145142
423,3.525000,0.006263,0.920640,-0.374895,-0.108798,-171.178085,-483.303406,-1233.990967
424,3.533333,0.006133,0.920698,-0.374752,-0.108807,-171.126480,-483.186310,-1234.152588
425,3.541667,0.005777,0.921097,-0.373894,-0.108404,-170.481903,-482.381531,-1235.171265
426,3.550000,0.005108,0.921097,-0.373880,-0.108480,-170.157669,-482.446991,-1235.239990
427,3.558333,0.005784,0.921491,-0.373075,-0.107872,-169.800476,-481.528595,-1236.283203
428,3.566667,0.005254,0.921427,-0.373178,-0.108086,-169.765244,-481.700897,-1236.130981
429,3.575000,0.005158,0.921584,-0.372815,-0.108005,-169.637558,-481.335815,-1236.509399
430,3.583333,0.004495,0.921512,-0.372906,-0.108339,-169.740356,-481.542816,-1236.276611
431,3.591667,0.004470,0.921601,-0.372728,-0.108195,-169.503296,-481.347107,-1236.553589
432,3.600000,0.004451,0.921584,-0.372763,-0.108222,-169.555466,-481.389771,-1236.466919
433,3.608333,0.004577,0.921693,-0.372581,-0.107910,-169.227798,-481.181793,-1236.755371
434,3.616667,0.003984,0.921642,-0.372658,-0.108102,-169.108398,-481.333893,-1236.660034
435,3.625000,0.004337,0.921576,-0.372844,-0.108005,-169.136505,-481.455109,-1236.504395
436,3.633333,0.004211,0.921559,-0.372912,-0.107923,-168.959427,-481.536987,-1236.444824
437,3.641667,0.004553,0.921499,-0.373107,-0.107752,-168.948380,-481.709412,-1236.212402
438,3.650000,0.004819,0.921474,-0.373190,-0.107661,-168.972504,-481.753784,-1236.146729
439,3.658333,0.005571,0.921446,-0.373280,-0.107555,-169.245590,-481.727020,-1236.070312
440,3.666667,0.005589,0.921355,-0.373476,-0.107657,-169.354813,-481.906525,-1235.877075
441,3.675000,0.005993,0.921431,-0.373347,-0.107429,-169.280151,-481.724335,-1236.085083
442,3.683333,0.005311,0.921346,-0.373446,-0.107853,-169.418320,-481.912201,-1235.869995
443,3.691667,0.004496,0.921354,-0.373408,-0.107950,-169.142075,-482.020691,-1235.823730
444,3.700000,0.004810,0.921271,-0.373602,-0.107972,-169.288849,-482.151154,-1235.666870
445,3.708333,0.005229,0.921050,-0.374041,-0.108315,-169.897354,-482.508453,-1235.107788
446,3.716667,0.005454,0.920819,-0.374534,-0.108571,-170.276581,-482.942932,-1234.566650
447,3.725000,0.005035,0.921020,-0.374080,-0.108451,-169.962570,-482.566925,-1235.028687
448,3.733333,0.005042,0.921142,-0.373831,-0.108274,-169.764709,-482.319153,-1235.328735
449,3.741667,0.004855,0.921080,-0.373956,-0.108373,-169.769867,-482.483521,-1235.189819
450,3.750000,0.005133,0.921132,-0.373876,-0.108193,-169.711899,-482.358093,-1235.338745
451,3.758333,0.005092,0.921191,-0.373781,-0.108025,-169.530090,-482.293976,-1235.429321
452,3.766667,0.005121,0.921160,-0.373860,-0.108010,-169.505951,-482.363800,-1235.395142
453,3.775000,0.005591,0.921251,-0.373743,-0.107617,-169.308655,-482.192688,-1235.588989
454,3.783333,0.005719,0.921307,-0.373644,-0.107475,-169.204620,-482.091492,-1235.734375
455,3.791667,0.005350,0.921187,-0.373864,-0.107757,-169.338470,-482.364655,-1235.423950
456,3.800000,0.005126,0.921039,-0.374135,-0.108091,-169.612411,-482.653656,-1235.044800
457,3.808333,0.005850,0.920939,-0.374408,-0.107962,-169.767380,-482.789520,-1234.887573
458,3.816667,0.005790,0.921019,-0.374211,-0.107966,-169.790054,-482.611206,-1235.028564
459,3.825000,0.005372,0.920954,-0.374344,-0.108077,-169.696014,-482.821960,-1234.845703
460,3.833333,0.005458,0.920978,-0.374295,-0.108041,-169.698776,-482.756958,-1234.913818
461,3.841667,0.005621,0.920910,-0.374420,-0.108178,-169.937546,-482.833649,-1234.742188
462,3.850000,0.005718,0.920981,-0.374323,-0.107906,-169.662872,-482.741760,-1234.920410
463,3.858333,0.005541,0.921010,-0.374269,-0.107854,-169.513519,-482.704346,-1234.979370
464,3.866667,0.005289,0.921154,-0.373989,-0.107608,-169.097412,-482.478485,-1235.322510
465,3.875000,0.005376,0.921473,-0.373339,-0.107132,-168.670273,-481.843567,-1236.047241
466,3.883333,0.005350,0.921559,-0.373163,-0.107008,-168.512726,-481.674744,-1236.243774
467,3.891667,0.005119,0.921737,-0.372761,-0.106880,-168.280075,-481.317535,-1236.664307
468,3.900000,0.004873,0.921737,-0.372748,-0.106939,-168.228470,-481.336212,-1236.648804
469,3.908333,0.005706,0.921787,-0.372698,-0.106641,-168.315506,-481.165039,-1236.798950
470,3.916667,0.006034,0.921711,-0.372871,-0.106676,-168.509415,-481.281250,-1236.625000
471,3.925000,0.005398,0.921769,-0.372725,-0.106717,-168.243103,-481.255585,-1236.738647
472,3.933333,0.005107,0.921666,-0.372938,-0.106880,-168.237305,-481.492676,-1236.544678
473,3.941667,0.005829,0.921708,-0.372855,-0.106771,-168.506134,-481.293671,-1236.632812
474,3.950000,0.005860,0.921705,-0.372879,-0.106711,-168.455276,-481.327271,-1236.609253
475,3.958333,0.005200,0.921784,-0.372676,-0.106769,-168.217834,-481.226013,-1236.764404
476,3.966667,0.005136,0.921779,-0.372677,-0.106815,-168.239136,-481.237427,-1236.752686
477,3.975000,0.005197,0.921747,-0.372769,-0.106766,-168.189789,-481.321930,-1236.691895
478,3.983333,0.004772,0.921707,-0.372804,-0.107004,-168.213867,-481.406616,-1236.644409
479,3.991667,0.004585,0.921714,-0.372774,-0.107056,-168.185211,-481.412598,-1236.661255
480,4.000000,0.005505,0.921702,-0.372878,-0.106761,-168.367340,-481.416290,-1236.553101
481,4.008333,0.005462,0.921742,-0.372768,-0.106800,-168.404831,-481.295746,-1236.652710
482,4.016667,0.004884,0.921681,-0.372858,-0.107039,-168.352371,-481.455658,-1236.542236
483,4.025000,0.005031,0.921681,-0.372867,-0.106999,-168.354660,-481.440186,-1236.586792
484,4.033333,0.004937,0.921718,-0.372795,-0.106936,-168.258194,-481.405853,-1236.636841
485,4.041667,0.005519,0.921812,-0.372630,-0.106669,-168.242874,-481.129364,-1236.894531
486,4.050000,0.005822,0.921785,-0.372710,-0.106609,-168.317749,-481.171295,-1236.815186
487,4.058333,0.005749,0.921774,-0.372754,-0.106558,-168.229004,-481.227386,-1236.778564
488,4.066667,0.005697,0.921817,-0.372644,-0.106576,-168.215118,-481.122253,-1236.896240
489,4.075000,0.005334,0.921741,-0.372780,-0.106775,-168.234268,-481.306885,-1236.752075
490,4.083333,0.005238,0.921753,-0.372733,-0.106833,-168.317398,-481.285339,-1236.687134
491,4.091667,0.005859,0.921764,-0.372760,-0.106611,-168.338089,-481.211121,-1236.777466
492,4.100000,0.005064,0.921741,-0.372743,-0.106917,-168.288773,-481.300507,-1236.715088
493,4.108333,0.005539,0.921785,-0.372702,-0.106652,-168.231461,-481.209717,-1236.805176
494,4.116667,0.005217,0.921677,-0.372906,-0.106889,-168.353851,-481.468781,-1236.516724
495,4.125000,0.005646,0.921737,-0.372785,-0.106767,-168.451340,-481.277130,-1236.654785
496,4.133333,0.005726,0.921898,-0.372463,-0.106502,-168.153183,-480.928070,-1237.120972
497,4.141667,0.005576,0.921809,-0.372672,-0.106549,-168.133392,-481.167206,-1236.909180
498,4.150000,0.005738,0.921767,-0.372853,-0.106265,-167.979248,-481.343842,-1236.679688
499,4.158333,0.005844,0.921651,-0.373078,-0.106478,-168.411163,-481.461975,-1236.329834
500,4.166667,0.004862,0.922345,-0.371509,-0.106010,-167.587112,-479.815277,-1238.044067
